Regionale Wertschöpfung,"Wir wollen durch die Förderung von Direktvermarktung und besonders tierschutzgerechten Lösungen wie der Hofschlachtung den Kauf regional erzeugter Produkte unterstützen. Dabei gilt es, die Marktposition der Land- wirt*innen zu stärken. So bleibt die Wertschöpfung in der Region und die bäuerliche und familiengeführte Landwirtschaft erhält eine echte Zukunftsperspektive. Die kurzen Wege zwischen Produzent*innen und Ver- braucher*innen schützen zudem unser Klima. Wir fordern einen Bürokratieabbau für Direktvermarkter*innen.",,,,
Durchleitungsentschädigung und dauerhafte Nutzungsgebühr für Land- und,"Wir fordern eine faire und dauerhafte Vergütung aller Eigentümer*innen, die ihre Flächen für den bundeswei- ten Netzausbau zur Verfügung stellen. Die betroffenen Kommunen erhalten regelmäßige Geldzahlungen, die Netzbetreiber profitieren von überdurchschnittlichen Renditen. Ein einmaliges „Abspeisen“ der Grundstücks- eigentümer*innen ist ungerecht und wird von uns abgelehnt. Ein naturschutzrechtlicher Ausgleich muss bei ökologischen Maßnahmen ausgeschlossen werden.",,,,
Einblicke gewähren – Verständnis,"Keine Branche unterliegt einem ähnlichen Kontrollaufkommen und ist vergleichbaren Anfeindungen ausge- setzt wie die Landwirtschaft. Keine Branche muss sich vergleichbar für ihr Handeln rechtfertigen und ist derart transparent. Wir brauchen eine Intensivierung des Dialoges zwischen Verbraucher*innen und Landwirt*innen. Das Misstrauen muss abgebaut werden. Wir wollen die Öffentlichkeitsarbeit der Landwirtschaft stärken und fordern die Einrichtung und Förderung von Kommunikationsplattformen. Wissenschaftlich unabhängigen, fachlichen Erkenntnissen muss gegenüber Mutmaßungen und der Panikmache von Ideologen Vorrang ein- geräumt werden.",,,,
Dezentralisierung der europäischen,"Die EU ist zu groß und zu komplex geworden, sodass gerade in der Landwirtschaftspolitik mittlerweile viele starre und bis ins Detail zentralisierte Regeln gelten, die von Portugal bis Finnland und von Zypern bis Irland ihre Anwendung finden. Diese Einheitspolitik ist nicht mehr praxisnah und wird der Vielfalt der europäischen Landwirtschaft nicht mehr gerecht. Wir brauchen hier wieder mehr regionale Gestaltungsspielräume.",,,,
Chancengerechtigkeit,"In den Regionen, in denen erschwerte Bewirtschaftungsbedingungen herrschen, wollen wir die Landwirt*in- nen angemessen unterstützen. Sie müssen trotz ihrer schwierigeren Ausgangsbedingung die Möglichkeit ha- ben, ihre Existenz zu sichern. Wettbewerbsverzerrungen durch Regelungen einzelner Bundesländer müssen vermieden werden.",,,,
Nachhaltige,"Wir wollen neue Anreize für eine nachhaltige Waldwirtschaft schaffen, damit unsere Wälder dauerhaft ge- nutzt und geschützt werden. Dies muss in enger Zusammenarbeit mit Waldbesitzer*innen, Jäger*innen und",,,,
Nachhaltige Bewirtschaftung der Fischbestände,"Die gemeinsame Fischereipolitik muss gewährleisten, dass Fischerei und Teichwirtschaft umweltverträglich, langfristig rentabel und sozial tragbar sind und dabei gesunde Nahrungsmittel für die Bürger*innen liefern. Die Fischerei in Deutschland ist ein traditioneller Bestandteil der Wirtschaft und Kultur an der Küste sowie an Flüssen, Seen und Teichen in ländlichen Räumen. Wir unterstützen daher eine gezielte Förderung der Teich- wirtschaft. Darüber hinaus treten wir dafür ein, dass die Grundprinzipien der Fischereipolitik wie das Rück- wurfverbot, die Anlandeverpflichtung und das Prinzip des nachhaltigen Dauerertrags durch eine kontinuier- liche Verbesserung der Datenerhebung flankiert werden. Denn nur belastbare Daten bieten eine verlässliche Grundlage für ein ausbalanciertes Verhältnis zwischen dem Schutz der Bestände und der Existenzsicherung des Sektors. Wir treten für den Erhalt des Berufsstandes der Fischer*innen, der Kutter- und Küstenfischerei ein. Ein nachhaltiger Fischfang und ein verantwortungsvoller Umgang mit den Gewässern müssen gefördert werden. Hierzu kann auch die Einbindung der Fischerei in Tourismuskonzepte in Betracht gezogen werden.",,,,
Grundwissen über Nahrungsmittel,"In der modernen Gesellschaft sind der Bezug zu und das Verständnis von Landwirtschaft kaum noch vorhan- den. Verbraucher*innen wissen nicht, wie Nahrungsmittel produziert und die Rohstoffe dafür erzeugt werden. Es herrscht eine weitverbreitete Unkenntnis, wie moderne Landwirtschaft und Tierhaltung funktionieren. Wir fordern das Fach Lebenskunde zum Zweck einer Grundbildung über Lebensmittel und Nahrung ab dem Kindergarten. Landwirtschaft, Tiere und Tierhaltung müssen auch als Pflichtthemen in Lehrplänen verankert werden. Dazu müssen Besuche bei landwirtschaftlichen Betrieben und den nachgelagerten Produktionen im Schulunterricht verpflichtend eingeführt werden. Wir fordern außerdem eine stärkere Förderung der Erwach- senenbildung in den Bereichen Lebensmittel, Nahrung und Landwirtschaft.",,,,
Echtes Wolfsmanagement und angemessener,"Eine weitere unkontrollierte Ausbreitung des Wolfes in Deutschland gefährdet die Existenz von Tierhalter*in- nen und somit letztlich auch die Kulturlandschaften, die Deichsicherheit und die Pflege ganzer Naturschutz- gebiete. Daher fordern wir die Vertreibung von Wölfen aus besiedelten Gebieten und ihre gezielte Entnahme in der Nähe beweideter Flächen. Wir fordern ein echtes Management, das eine effektive Kontrolle und Abwehr",,,,
Politisch dimensionierte Rechtübertretungen,"Illegale Handlungen gegen Landwirt*innen wie Einbrüche in Ställe oder Sabotageaktionen wollen wir ent- schiedener entgegentreten und härter bestrafen. Es ist Aufgabe des Staates und nicht privater Personen, die Gewährleistung des Tierwohls zu überprüfen.",,,,
FAMILIE UND,"Die Familie ist die Keimzelle unserer Gesellschaft. Bereiche, die die Familie selbst regeln kann, darf der Staat nicht antasten. Dabei sind die Erziehung und Sorge für die heranwachsende Generation das natürliche Recht und die Pflicht der Eltern bzw. der Sorgeberechtigten. Der Staat soll sie bei der Kindererziehung unterstützen. Sie müssen im Rahmen der Gesetze frei über die Gestaltung ihres Familienlebens entscheiden können. Unse- re Wertvorstellung zu Ehe, Lebensgemeinschaft und Familie wird von der großen Mehrheit der Bevölkerung gelebt. Auf Basis des Grundgesetzes und der einfachen Gesetze kann jeder Mensch in unserer freiheitlichen Gesellschaft seine sexuelle Orientierung nach seinen Überzeugungen leben. Wir FREIE WÄHLER halten es für wichtig, Kinder und Jugendliche während ihres Erwachsenwerdens zur Seite zu stehen und sie auf unsere immer komplexer werdende Welt mit ihren neuen Herausforderungen und Ge- fahren vorzubereiten. Den Gedanken eines solidarischen Zusammenlebens wollen wir ihnen vermitteln.",,,,
"FAMILIEN FÖRDERN, EHE SOWIE LEBENSGEMEIN- SCHAFT","Die Vereinbarkeit von Familie und Beruf ist unser erklärtes politisches Ziel. Noch immer haben Frauen, bedingt durch nicht kontinuierliche Erwerbsbiografien, ein höheres Armutsrisiko im Alter. Unser gemeinsames Ziel ist es deshalb, deutschlandweit Schritt für Schritt eine kostenfreie Kinderbetreuung zu organisieren.",,,,
Verpflichtendes kostenfreies,"Wir wollen, dass Kinder vor ihrer Einschulung bundesweit ein Jahr lang verpflichtend in den Kindergarten gehen. Dies schafft Chancengerechtigkeit und ermöglicht einen fließenden Übergang vom Kindergarten in die Schule.",,,,
Familien bei Erziehung und Pflege,"Wir wollen, dass Familien angemessen bei der Erziehung von Kindern und der Pflege von chronisch kranken Kindern und weiteren Angehörigen unterstützt werden. Ihnen dürfen keine Nachteile bei der Rentenberech- nung erwachsen, wenn sie sich für ihre Nächsten aufopfern.",,,,
Steuerliche Begünstigung von,"Wir treten für eine steuerliche Entlastung von Familien ein. Damit soll sich die Allgemeinheit an der wirtschaftli- chen Bürde beteiligen, die Eltern zu tragen haben. Dieses Ziel wollen wir durch eine neue Steuerklasse „Familie“ und kurzfristig durch Aufstockung der steuerlichen Freibeträge erreichen.",,,,
Familienfreundliche,"Uns ist wichtig, dass Eltern Zeit für ihre Kinder haben und sie das Großziehen neben dem Beruf nicht über- belastet. Wir wollen deshalb gemeinsam mit der Wirtschaft dafür sorgen, dass attraktive Arbeitszeitmodelle, Telearbeit und Betriebskindergärten flächendeckend eingerichtet werden.",,,,
Familienfreundliche,"Wir wollen, dass Beschäftigte während der Familienphase auch Weiterbildungsmöglichkeiten wahrnehmen können, um vor allem einen Wiedereinstieg bei den Berufen zu erleichtern, in denen sich Wissen und Fach- kenntnisse schnell verändern.",,,,
SPITZENNIVEAU AM BILDUNGSSTANDORT,"Wissen ist der einzige Rohstoff, der sich stetig vermehren lässt, und bildet dabei eine der zentralen Ressourcen in unserem Land. Daher sind neben der schulischen Bildung auch die berufliche und akademische Aus- und Weiterbildung wichtiger denn je. Neben dem rein akademischen Wissen ist aber auch die Persönlichkeits- bildung ein zentraler Bestandteil unserer Zielsetzung. Das föderale System in unserem Schulwesen hat sich bewährt, da es regionale und historische Gegebenheiten aufgreifen kann und darauf eingeht. Dies soll auch in Zukunft so bleiben. Der Bund muss darauf hinwirken, dass kein Bundesland abgehängt wird und sich alle Länder zukunftsorientiert weiterentwickeln können. Um dies sicherzustellen, fordern wir genügend Personal an Schulen und wissenschaftlichen Einrichtungen. Die Betreuungsschlüssel müssen stetig hin zu kleineren Lerngruppen verbessert werden.",,,,
Bedeutung der Bildung für die persönliche Entwicklung,"Die Entwicklung der Persönlichkeit, des Selbstwertgefühls und der Fähigkeit zum eigenständigen Handeln ist eine wichtige Aufgabe des Bildungssystems. Freie und gleichberechtigte Bildung stärkt die individuelle Entwicklung jedes einzelnen Menschen. Wir sehen es als Verpflichtung für alle an, das Wissen ständig zu erweitern, Zweifel zu wecken und Irrtümer zu korrigieren. Sich in einer Welt mit Optionsvielfalt und Überfluss zurechtzufinden, das schaffen unsere Kinder und Jugendlichen nur, wenn wir ihnen die Möglichkeit eröffnen, eine Identität zu bilden. Bildung ist die beste Vorbereitung auf das Leben.",,,,
"Frühkindliche Bildung stärken, gleiche Chancen für alle",Tatsächliche Chancengleichheit ist ein wichtiger Teil sozialer Gerechtigkeit. Deshalb ist die Sicherung der kos- tenfreien Kinderbetreuung und Bildung eine unserer zentralen Forderungen. Frühkindliche Bildung wirkt sich,,,,
Pädagogisch hochwertige Betreuung in Deutschland,"Grundvoraussetzungen für eine pädagogisch hochwertige Betreuung sind bundesweit einheitliche Ausbil- dungsinhalte wie auch eine angemessene Bezahlung für gut ausgebildete schulische Fachkräfte. Eine gute Ausbildung und die ständige Weiterbildung der Lehrkräfte sind zwingend erforderlich und schließen verpflich- tende Fortbildungen zu digitalen Medien mit ein, damit Lehrer*innen von der Nutzung neuer Technologien bis hin zum Umgang mit Cybermobbing sicher handeln können. Die Lehrerfortbildung ist so zu organisieren und zu finanzieren, dass sie keinen Unterrichtsausfall zur Folge hat.",,,,
Bildungslücken durch Corona-Pandemie,"Durch die Lockdown-Maßnahmen und Unterrichtsausfälle sind bundesweit bei vielen Schüler*innen Bil- dungslücken entstanden. Diese Lücken wollen wir mit speziellen Fördermitteln des Bundes für Nachschu- lungen und zusätzliche Unterrichtsstunden schließen, wobei auch außerschulische Maßnahmen zulässig sein sollen. Durch die Corona-Pandemie darf es keine Unterschiede im Bildungsstand geben. Es müssen für alle Schüler*innen gleichwertige Bedingungen mit einem gleichwertigen Bildungsniveau gewährleistet sein. Wir setzen uns für ausreichende Bundesmittel für die technische Ausstattung (z.B. Luftfilteranlagen) von Kitas und Schulen ein. Ein Weiterbetrieb muss auch in Pandemie-Zeiten gewährleistet sein.",,,,
Ausbau der kostenfreien,"Wir wollen den Ausbau von kostenfreien Ganztagsschulen bundesweit vorantreiben, um unser Bildungssys- tem mit pädagogisch hochwertigen Angeboten auszustatten und zugleich die Vereinbarkeit von Familie und Beruf zu ermöglichen. Der Fokus muss auf Bildung, Bewegung und Ernährung und sehr viel weniger auf die schlichte Betreuung gerichtet sein. Auch außerschulische Angebote sollen dabei zum Tragen kommen.",,,,
Ende des Kooperationsverbots im Schulbereich – Digitalisierung,"Der Wegfall des Kooperationsverbots im Schulbereich war ein richtiger Schritt. Dabei sehen wir die Beibehal- tung des föderalen Systems dennoch als richtig an. Jedoch ist es erforderlich und zielführend, dass sich der Bund beim Ausbau der Ganztagsbetreuung und bei der digitalen Ausstattung von Schulen und Bildungsein- richtungen projektbezogen engagiert. Um ein digitales Zeitalter mit einer erfolgreichen Bildung zu gewähr- leisten, muss die Digitalisierung an unseren Schulen weiter ausgebaut werden. Hierbei geht es in erster Linie",,,,
Bundesweit einheitlicher,"Die Angleichung der bundesweiten Bildungsstandards wollen wir mit dem langfristigen Ziel vorantreiben, die Zersplitterung des Schulsystems zu überwinden und überall in Deutschland gleichwertige Strukturen und Lernbedingungen auf höchstem Niveau zu schaffen. Bei den Abituraufgaben sehen wir die Zukunft weiter in einer großen Eigenständigkeit der Länder, jedoch sollte ein gewisser Prüfungsanteil als deutschlandweiter identischer Bestandteil integriert werden, um ein Mindestmaß an gleichem Anspruch zu gewährleisten.",,,,
Klare Strukturen im bundesweiten,"Alle pädagogischen Fachkräfte im Bereich Schule, insbesondere Lehrer*innen, Sozialpädagog*innen und Er- zieher*innen, müssen ihre Kernkompetenz vollständig einbringen können. Den allgemeinen Fachkräftemangel im schulischen Bereich wollen wir dauerhaft mit diesem Ziel beheben. Das Hinzuziehen von Sozialpädagog*in- nen, Erzieher*innen und Betreuungspersonen, wie z.B. Integrationsbegleiter*innen, soll dabei eine Ergänzung des Schulalltags im Hinblick auf eine gelingende Bildung, Erziehung und Betreuung sein. Den Schulen wird hierdurch die größtmögliche Freiheit in der Ausgestaltung ihrer Unterrichts- und Organisationsstruktur ge- geben.",,,,
Inklusion an Schulen,"Wir wollen, dass allen Kindern eine gleichberechtigte und uneingeschränkte Teilhabe an Bildung ermöglicht wird. Inklusion ist eine große Zukunftsherausforderung. Diese Herausforderung kann noch durch spezielle Fördereinrichtungen unterstützt und begleitet werden, um den jeweiligen Bedürfnissen noch besser gerecht zu werden. Die Qualität des Unterrichts darf nicht unter neuen Zusatzaufgaben der Lehrkräfte leiden. Die Inklusion wird erfolgreich sein, wenn weiteres pädagogisches und medizinisches Fachpersonal in ausreichen- dem Umfang zur Verfügung steht. Eltern, Kinder und Jugendliche müssen selbst entscheiden können, welche Schule den bestmöglichen Weg für die persönliche Entwicklung bietet. Daher fordern wir den Erhalt der För- derschulen in allen Förderbereichen. Inklusion muss vollständig vom Bund finanziert werden.",,,,
"Aufwertung der beruflichen Bildung, lebenslanges Lernen","Wir wollen die berufliche Bildung aufwerten. Das duale Ausbildungssystem hat sich über Jahrzehnte bewährt. Hervorragend ausgebildete Facharbeiter*innen sind die Basis unserer Wirtschaft. Wir wollen, dass die be- rufliche Ausbildung in der Bildungspolitik wieder aus dem Schatten der akademischen Ausbildung tritt und deutlich stärker gefördert wird als bisher. Um hochqualifiziertes Spitzenpersonal zu stärken und um in der schnelllebigen Welt Schritt zu halten, kommt dem lebenslangen Lernen eine immer wichtigere Bedeutung",,,,
"Unbürokratisches, elternunabhängiges","Wir wollen, dass Studierende als eigenständige Menschen wahrgenommen werden und unabhängig von der finanziellen Situation ihrer Eltern bei ihrer Ausbildung gefördert werden. Bildung muss allen Schichten unserer Gesellschaft ermöglicht werden. Insbesondere ein Studium bedeutet einen enorm hohen finanziellen Auf- wand, welcher nicht immer ohne staatliche Zuschüsse zu stemmen ist. Die Beantragung des BAföG ist mit einem jährlichen sehr hohen und bürokratischen Aufwand verbunden. Der Antragsaufwand muss reduziert werden, was letztendlich auch die Prüfstellen in ihrer Verwaltungsarbeit entlastet. Zusätzlich müssen regionale Standortunterschiede bei der Höhe der Unterstützung berücksichtig werden.",,,,
Breit zugängliches,"Die bisherigen Bemühungen, flächendeckend erfolgversprechende Stipendiensysteme zu etablieren, sind weitestgehend gescheitert. Der Weg zum Stipendium ist häufig sehr bürokratisch; sein Erfolg orientiert sich vorrangig an Noten oder anderen Zertifikaten. Die Berücksichtigung von ehrenamtlichem Engagement oder sozialen Kompetenzen kommt dabei häufig zu kurz. Daher fordern wir, dass gerade solche Aspekte als Auf- nahmekriterium implementiert werden.",,,,
Teilzeit- und duale Studiengänge,"Damit die Menschen auch berufsbegleitend oder neben der Familie zu ihrem Studienabschluss kommen können, wollen wir die Voraussetzungen für Teilzeitstudiengänge verbessern. Universitäten sollen dazu an- gehalten und dabei unterstützt werden, entsprechende Angebote für Studierende vorzuhalten. Des Weiteren ist auch das Angebot an dualen Studiengängen zielgerichtet auszubauen. Die Verzahnung von engagierten Unternehmen mit fortschrittlichen Hochschulen trägt zu einer positiven Weiterentwicklung der Wissenschaft und damit der Wirtschaft bei. Hierbei ist der Dialog mit den Studierenden und den Unternehmen zu suchen, um deren Bedürfnissen und Anforderungen gerecht zu werden.",,,,
Europäisches Erasmus-Programm,"Wir wollen das europäische Erasmus-Programm mit ausreichenden Mitteln ausstatten, damit möglichst allen Bewerber*innen ein Auslandsaufenthalt im Studium finanziert werden kann. Dies stärkt den europäischen",,,,
DEMOKRATIE UND,"Wir FREIE WÄHLER sehen die Bürger*innen im Mittelpunkt unserer Politik. Wir kümmern uns um die Proble- me und Sorgen der Menschen vor Ort und wollen für unser Land eine bessere Zukunft schaffen. Demokratie und Bürgertum sind für uns die Grundvoraussetzungen. Wir wollen eine mündige und politische Gesellschaft, in der Konflikte demokratisch ausgetragen und am Ende tragfähige Kompromisse gefunden werden. Allerdings müssen wir feststellen, dass das Vertrauen in unsere Demokratie zunehmend schwindet. Über die Medien verbreiten sich Verschwörungstheorien, Pseudowissenschaft, Unwahrheiten und extremistisches Ge- dankengut. Auf der anderen Seite wird der Qualitätsjournalismus als „Lügenpresse“ verunglimpft, Fakten ver- lieren an Bedeutung und nur noch Gefühlsregungen bestimmen die persönliche politische Verortung. Einfache Antworten auf komplexe Fragen sind beliebt, echte Lösungen haben es schwer, Gehör zu finden. Die bisher regierenden Parteien haben hier in den letzten Jahren viel Glaubwürdigkeit verspielt und an den Bürger*innen vorbeiregiert. Wir kommen aus der Kommunalpolitik und nehmen uns seit jeher den wirklichen Problemen der Menschen an. Wir sind unabhängig, weil wir keine Großspenden annehmen. Wir stehen für eine Politik der politischen Mitte, welche die Bürger*innen wieder ernst nimmt.",,,,
MEHR,"Die Bürger*innen müssen die zentralen Gestalter der Politik werden. Wir stehen daher für den Ausbau direkter Beteiligungsmöglichkeiten für die Bürger*innen in der Politik. Politik lebt von dem Engagement und der Ge- staltungsbereitschaft der Menschen. Wir sind überzeugt, dass mehr direkte Demokratie zu besseren politi- schen Entscheidungen und zu einer nachhaltigen Reduzierung der Politikverdrossenheit in Deutschland führt.",,,,
Parlamente stärken – verbindliche Bürgerbeteiligung,"Wir wollen, dass so viele Entscheidungen wie nur möglich im Parlament diskutiert und getroffen werden. Wir verstehen die repräsentative Demokratie als Auftrag der Gewählten, die Diskussion im Namen der Wähler*in- nen zu führen. Je stärker in die Freiheits- und Persönlichkeitsrechte eingegriffen wird, desto wichtiger ist es, die Debatte darüber offen und transparent im Parlament zu führen. Das Parlament steht im Mittelpunkt des Repräsentationsprinzips unserer Demokratie, also auch im Mittelpunkt der demokratischen Diskussion über zu verabschiedende Gesetze. Daher soll auch die Bürgerbeteiligung hierüber laufen. Es sollen bundesweite Volksinitiativen, Volksbegehren und Volksentscheide ermöglicht werden. Auch Bürgerräte nach dem Prinzip der Zufallsauswahl sollen ermöglicht werden. Wir sind prinzipiell bereit, alle Themen ergebnisoffen mit der",,,,
Gesetzes- und Regelungsdichte,"Aktuell gelten in Deutschland über 1.700 Bundesgesetze (ergänzt durch ein Vielfaches an Landesverordnun- gen). Um diese Gesetzesdichte zu reduzieren, ist es dringend notwendig, beim Erlass eines neuen Gesetzes ein bestehendes und zusätzlich überholtes Gesetz außer Kraft zu setzen.",,,,
Grenzen der Politik,"Nicht alles kann und darf Politik regeln. Sie muss die Spielregeln der Bürgergesellschaft schützen. Individuelle Freiheit und Verantwortung für sich selbst und die Mitbürger*innen sind untrennbar miteinander verbunden, denn sie bedingen sich gegenseitig. Eine Übertragung der Verantwortung auf den Staat sollte nur dort erfol- gen, wo die notwendige Eigen- und Mitverantwortung das Leistungsvermögen der Menschen übersteigt. Die Privatsphäre muss geachtet und geschützt werden.",,,,
Wahlalter bei Kommunalwahlen,"Wir setzen uns dafür ein, dass das aktive Wahlrecht bei der Kommunalwahl in allen Bundesländern auf 16 Jahre gesenkt wird.",,,,
Online-Bürgerausschuss und öffentliche,"Wir wollen einen Online-Bürgerausschuss einrichten. Hier sollen die Bürger*innen die Möglichkeit haben, an bundesweiten Konsultationen zu Gesetzesvorhaben teilzunehmen. Dies ist schon längst auf europäi- scher Ebene üblich. Auch Interessenverbände nehmen bislang zu Gesetzentwürfen Stellung, wenn diese zur Konsultation gestellt werden. Die Stellungnahmen und ihre Aus- und Bewertungen werden online gestellt.",,,,
Lobbyregister auf,"In Deutschland wurde bis heute kein Lobbyregister eingeführt, das Verbände, Unternehmen, freiberufliche Lobbyist*innen, Lobbyagenturen und Lobbykanzleien erfasst. Wir wollen deshalb ein solches Register ein- führen, um Informationen über Budgets, Kund*innen, Themen und Namen der Interessenvertreter*innen für die Öffentlichkeit transparent aufzulisten.",,,,
Neue Formen der,"Der Widerstand der Bürger*innen bei Bauvorhaben, insbesondere bei Großprojekten, nimmt zu. Wir wollen deshalb neue und moderne Formen der Öffentlichkeitsbeteiligung in die Planungsverfahren aufnehmen, um die Bürger*innen besser zu informieren und ihre Anliegen in geregelte Bahnen zu lenken. Damit sollen ihre Interessen eine bessere Berücksichtigung finden.",,,,
Elektronische,"Das Internet bietet neue Möglichkeiten der Bürgerbeteiligung und Transparenz sowie eine bequemere Abwick- lung politischer und administrativer Abläufe. Wir sehen in „E-Government“ eine große Chance, direktdemo- kratische Beteiligungsmöglichkeiten zu etablieren und Verwaltungsabläufe zwischen Staat und Bürger*innen sowie unter Behörden einfacher und nachvollziehbarer zu gestalten. Beteiligung, Information und transparen- te Verwaltungsabläufe sind Voraussetzungen dafür, dass die Bürger*innen verantwortlich mitgestalten kön- nen und die Akzeptanz von politischen Entscheidungen erhöht wird. Das E-Government-Gesetz des Bundes kann hier nur ein Anfang sein. Es öffnet zwar den Weg für eine digitale Verwaltung, begreift das Internet aber noch nicht als Medium der Bürgerbeteiligung.",,,,
Politische Bildung,Für eine lebendige Demokratie braucht es eine umfassende politische Bildung. Die Bürger*innen müssen über die Hintergründe und die Funktionsweise unseres Staats ebenso Bescheid wissen wie über die zentralen politischen Herausforderungen unseres Landes. Wir wollen deshalb die Bundeszentrale für politische Bildung,,,,
EUROPA,"Wir bekennen uns ausdrücklich zu unserem Friedenswerk Europa, das uns Freiheit, Wohlstand, Mobilität und Raum zur Selbstverwirklichung bietet. Die Globalisierung und die globalen Aufgabenstellungen der Politik er- fordern Lösungen, die wir heute unter keinen Umständen mehr national herbeiführen können. Für das Meistern zentraler Zukunftsfragen wie die Klima- und Handelspolitik brauchen wir einen starken euro- päischen Ordnungsrahmen. Doch diesen müssen wir durch starke und sich weitgehend selbstverwaltende Regionen und Kommunen flankieren. Nur durch eine ausgewogene Aufgabenverteilung zwischen Gemeinde, Region, Nation und Europa können der Mehrwert und die Akzeptanz Europas erhöht werden. Die EU stellt viele politische Weichen, ohne dass die Bürger*innen eingebunden werden und nachvollziehen können, wie und weshalb Entscheidungen zustande kommen. Das müssen wir ändern. Europa darf aber auch nicht länger ein entferntes und wenig greifbares Projekt der Eliten und Lobbyist*innen sein. Wir setzen andere Schwerpunkte: Durch mehr gelebte Demokratie und Transparenz, aber auch eine Selbstbeschränkung auf die wesentlichen Aufgaben wollen wir wieder einen gesellschaftlichen Konsens über Europa herstellen. Die Bürger*innen müssen bei wichtigen europapolitischen Fragen mitentscheiden können.",,,,
Legitimation der EU,"Das Europäische Parlament muss als direkt gewählte europäische Volksvertretung gestärkt werden. Es muss Mitentscheidungsrechte in politischen Schlüsselbereichen wie Fragen der gemeinsamen Währung, des Eura- tom-Vertrags sowie der Beratung und Mitverhandlung internationaler Abkommen der EU erhalten. Zudem braucht es ein Initiativrecht für EU-Gesetze. Die Europäische Bürgerinitiative muss durch mehr Verbindlichkeit gestärkt werden.",,,,
Transparenz in der EU,Politische Entscheidungen müssen für die Bürger*innen nachvollziehbarer gemacht werden. Europäisches Recht muss hierfür vereinfacht werden. Alle Veröffentlichungen der EU-Institutionen sowie Drucksachen und Antragsformulare für EU-Fördergelder müssen auch in deutscher Sprache verfügbar sein. So wollen wir die Akzeptanz bei den Bürger*innen steigern.,,,,
Deutsche Sprache in Europa,"Deutsch ist die meistgesprochene Muttersprache in der EU. Wir wollen deshalb unsere Sprache fördern, um sie gleichberechtigt als Arbeitssprache in Europa neben Englisch und Französisch zu etablieren.",,,,
Klare,"Häufig entstehen in Europa Unklarheiten und Streitigkeiten, weil die Aufgaben der EU und die der Mitglied- staaten vielfach nicht klar getrennt sind. Das muss korrigiert werden, damit nicht triviale Zuständigkeitsfragen die Stabilität des Projekts Europa gefährden.",,,,
Europa der,"Wir stehen zu Europa und wollen nicht zurück in den Nationalismus. Der Nationalstaat wird der heutigen Lebenswirklichkeit nur sehr begrenzt gerecht: Er ist zu klein, um die globalen Probleme alleine zu lösen. Er ist aber zu groß, um für die Bürger*innen Heimat sein zu können. Deshalb fordern wir ein Europa der Regionen, in dem die Bundesländer und ihre Kommunen wesentliche Entscheidungen vor Ort selbst treffen können. Die im Vertrag von Lissabon festgeschriebene regionale und lokale Selbstverwaltung muss bei Gesetzesvorhaben der EU-Kommission gleichrangig Berücksichtigung finden.",,,,
Ausschuss der Regionen als dritte,"Wir wollen die Vertretung der europäischen Regionen und Kommunen in Brüssel stärken: Der Ausschuss der Regionen hat bisher im Wesentlichen nur beratende Funktion. Wir wollen ihn zur gleichberechtigten dritten Kammer neben Ministerrat und Europäischem Parlament weiterentwickeln. Unser erklärtes politisches Ziel ist es, diesem Gremium volle Mitentscheidungsrechte über EU-Gesetze zu geben.",,,,
EU-Erweiterungsstopp,Grundsätzlich sollte allen europäischen Ländern eine Beitrittsperspektive gegeben werden. Wir müssen aber aufgrund der letzten Krisenjahre die weitere Aufnahmefähigkeit der Union gegenwärtig infrage stellen. Wir wollen die Konsolidierung Europas nicht durch eine übereilte Aufnahme neuer Mitgliedstaaten gefährden. Deshalb sind wir vorübergehend für einen Stopp der Aufnahme weiterer Beitrittskandidaten.,,,,
Grenzüberschreitende Zusammenarbeit,"Europa ermöglicht zahlreiche grenzübergreifende Projekte, die ohne die EU nicht denkbar gewesen wären. Die Strategien für die Ostsee, den Donauraum oder den Alpenraum bringen die Bürger*innen dieser Regio- nen ungeachtet ihrer unterschiedlichen Staatsangehörigkeiten zusammen, um gemeinsam Lösungen für ihre speziellen Probleme zu finden. Das wollen wir weiter fördern und ausbauen.",,,,
Verkleinerung der Europäischen,"Auf 28 Kommissare sind die Aufgaben der Europäischen Kommission verteilt. Das ist höchst ineffizient und bläht den bürokratischen Apparat in Brüssel unnötig auf. Wir wollen die Kommission deshalb drastisch ver- kleinern: Zehn Kommissare müssen ausreichen, um Europa sinnvoll lenken zu können.",,,,
Subsidiarität,"Wir setzen uns auf allen Politikfeldern für das Prinzip der Subsidiarität ein, wonach Aufgaben vorrangig auf un- terer Ebene wahrgenommen werden. Wichtige Entscheidungen für das Leben der Menschen vor Ort müssen auch dort gefällt werden: in den Regionen und Kommunen. Neben klaren Zuständigkeitsregelungen machen wir uns daher auch für eine verstärkte Prüfung der Einhaltung des Subsidiaritätsprinzips bei allen Entschei- dungen über EU-Gesetze stark.",,,,
